city,time,hour,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,uv_index,aqi_pm25,severity,risk
Bengaluru,2025-12-13 04:00:00+00:00,4,37.7,34.8,1152.0,26.3,12.4,77.0,4.7,Good,2976.9,High Risk
Bengaluru,2025-12-13 05:00:00+00:00,5,26.8,24.4,588.0,13.9,21.8,136.0,,Good,1929.2,High Risk
Bengaluru,2025-12-13 05:00:00+00:00,5,26.8,24.4,588.0,13.9,21.8,136.0,,Good,1929.2,High Risk
Bengaluru,2025-12-13 05:00:00+00:00,5,26.5,22.4,673.0,15.0,10.7,104.0,7.45,Good,1952.3,High Risk
Bengaluru,2025-12-13 05:00:00+00:00,5,26.5,22.4,673.0,15.0,10.7,104.0,7.45,Good,1952.3,High Risk
Bengaluru,2025-12-13 06:00:00+00:00,6,24.7,22.8,323.0,3.7,17.9,159.0,,Good,1397.5,High Risk
Bengaluru,2025-12-13 06:00:00+00:00,6,24.7,22.8,323.0,3.7,17.9,159.0,,Good,1397.5,High Risk
Bengaluru,2025-12-13 06:00:00+00:00,6,20.4,16.6,314.0,6.4,9.3,126.0,9.25,Good,1213.0,High Risk
Bengaluru,2025-12-13 06:00:00+00:00,6,20.4,16.6,314.0,6.4,9.3,126.0,9.25,Good,1213.0,High Risk
Bengaluru,2025-12-13 07:00:00+00:00,7,24.7,23.0,256.0,0.6,16.1,169.0,,Good,1274.9,High Risk
Bengaluru,2025-12-13 07:00:00+00:00,7,24.7,23.0,256.0,0.6,16.1,169.0,,Good,1274.9,High Risk
Bengaluru,2025-12-13 07:00:00+00:00,7,17.8,14.6,225.0,2.7,8.3,137.0,9.4,Good,1031.4,High Risk
Bengaluru,2025-12-13 07:00:00+00:00,7,17.8,14.6,225.0,2.7,8.3,137.0,9.4,Good,1031.4,High Risk
Bengaluru,2025-12-13 08:00:00+00:00,8,24.9,23.1,280.0,0.9,15.2,172.0,,Good,1330.6,High Risk
Bengaluru,2025-12-13 08:00:00+00:00,8,24.9,23.1,280.0,0.9,15.2,172.0,,Good,1330.6,High Risk
Bengaluru,2025-12-13 08:00:00+00:00,8,16.6,13.9,256.0,1.7,7.5,143.0,7.85,Good,1097.1,High Risk
Bengaluru,2025-12-13 08:00:00+00:00,8,16.6,13.9,256.0,1.7,7.5,143.0,7.85,Good,1097.1,High Risk
Bengaluru,2025-12-13 09:00:00+00:00,9,24.8,23.1,320.0,2.7,14.6,170.0,,Good,1409.1,High Risk
Bengaluru,2025-12-13 09:00:00+00:00,9,24.8,23.1,320.0,2.7,14.6,170.0,,Good,1409.1,High Risk
Bengaluru,2025-12-13 09:00:00+00:00,9,16.3,13.7,305.0,4.6,7.3,140.0,5.2,Good,1195.0,High Risk
Bengaluru,2025-12-13 09:00:00+00:00,9,16.3,13.7,305.0,4.6,7.3,140.0,5.2,Good,1195.0,High Risk
Bengaluru,2025-12-13 10:00:00+00:00,10,24.7,22.9,358.0,5.5,13.9,161.0,,Good,1465.2,High Risk
Bengaluru,2025-12-13 10:00:00+00:00,10,24.7,22.9,358.0,5.5,13.9,161.0,,Good,1465.2,High Risk
Bengaluru,2025-12-13 10:00:00+00:00,10,16.1,13.6,342.0,13.6,7.8,125.0,2.5,Good,1260.9,High Risk
Bengaluru,2025-12-13 10:00:00+00:00,10,16.1,13.6,342.0,13.6,7.8,125.0,2.5,Good,1260.9,High Risk
Bengaluru,2025-12-13 11:00:00+00:00,11,24.9,23.2,412.0,9.7,13.5,145.0,,Good,1542.5,High Risk
Bengaluru,2025-12-13 11:00:00+00:00,11,24.9,23.2,412.0,9.7,13.5,145.0,,Good,1542.5,High Risk
Bengaluru,2025-12-13 11:00:00+00:00,11,17.0,14.4,398.0,26.5,8.9,103.0,0.75,Good,1369.6,High Risk
Bengaluru,2025-12-13 11:00:00+00:00,11,17.0,14.4,398.0,26.5,8.9,103.0,0.75,Good,1369.6,High Risk
Bengaluru,2025-12-13 12:00:00+00:00,12,29.2,27.8,463.0,14.6,13.8,129.0,,Good,1653.2,High Risk
Bengaluru,2025-12-13 12:00:00+00:00,12,29.2,27.8,463.0,14.6,13.8,129.0,,Good,1653.2,High Risk
Bengaluru,2025-12-13 12:00:00+00:00,12,24.4,22.1,459.0,38.3,10.3,81.0,0.05,Good,1539.1,High Risk
Bengaluru,2025-12-13 12:00:00+00:00,12,24.4,22.1,459.0,38.3,10.3,81.0,0.05,Good,1539.1,High Risk
Bengaluru,2025-12-13 13:00:00+00:00,13,35.5,34.1,507.0,21.1,15.3,110.0,,Good,1766.6,High Risk
Bengaluru,2025-12-13 13:00:00+00:00,13,35.5,34.1,507.0,21.1,15.3,110.0,,Good,1766.6,High Risk
Bengaluru,2025-12-13 13:00:00+00:00,13,34.5,31.8,537.0,49.2,12.5,61.0,0.0,Good,1766.3,High Risk
Bengaluru,2025-12-13 13:00:00+00:00,13,34.5,31.8,537.0,49.2,12.5,61.0,0.0,Good,1766.3,High Risk
Bengaluru,2025-12-13 14:00:00+00:00,14,39.2,38.0,548.0,28.3,17.5,91.0,,Good,1859.8,High Risk
Bengaluru,2025-12-13 14:00:00+00:00,14,39.2,38.0,548.0,28.3,17.5,91.0,,Good,1859.8,High Risk
Bengaluru,2025-12-13 14:00:00+00:00,14,37.7,34.8,620.0,59.0,15.0,42.0,0.0,Good,1949.1,High Risk
Bengaluru,2025-12-13 14:00:00+00:00,14,37.7,34.8,620.0,59.0,15.0,42.0,0.0,Good,1949.1,High Risk
Bengaluru,2025-12-13 15:00:00+00:00,15,41.2,39.8,574.0,32.8,19.3,77.0,,Good,1910.0,High Risk
Bengaluru,2025-12-13 15:00:00+00:00,15,41.2,39.8,574.0,32.8,19.3,77.0,,Good,1910.0,High Risk
Bengaluru,2025-12-13 15:00:00+00:00,15,36.3,33.4,664.0,62.5,16.4,32.0,0.0,Good,2015.5,High Risk
Bengaluru,2025-12-13 15:00:00+00:00,15,36.3,33.4,664.0,62.5,16.4,32.0,0.0,Good,2015.5,High Risk
Bengaluru,2025-12-13 16:00:00+00:00,16,42.6,41.2,570.0,32.9,20.2,74.0,,Good,1908.1999999999998,High Risk
Bengaluru,2025-12-13 16:00:00+00:00,16,42.6,41.2,570.0,32.9,20.2,74.0,,Good,1908.1999999999998,High Risk
Bengaluru,2025-12-13 16:00:00+00:00,16,34.7,31.7,642.0,55.3,15.6,37.0,0.0,Good,1941.2,High Risk
Bengaluru,2025-12-13 16:00:00+00:00,16,34.7,31.7,642.0,55.3,15.6,37.0,0.0,Good,1941.2,High Risk
Bengaluru,2025-12-13 17:00:00+00:00,17,44.0,42.6,551.0,30.4,20.6,77.0,,Good,1882.0,High Risk
Bengaluru,2025-12-13 17:00:00+00:00,17,44.0,42.6,551.0,30.4,20.6,77.0,,Good,1882.0,High Risk
Bengaluru,2025-12-13 17:00:00+00:00,17,34.1,31.1,580.0,41.8,13.7,50.0,0.0,Good,1789.8,High Risk
Bengaluru,2025-12-13 17:00:00+00:00,17,34.1,31.1,580.0,41.8,13.7,50.0,0.0,Good,1789.8,High Risk
Bengaluru,2025-12-13 18:00:00+00:00,18,44.2,42.7,547.0,27.3,20.8,82.0,,Good,1878.5,High Risk
Bengaluru,2025-12-13 18:00:00+00:00,18,44.2,42.7,547.0,27.3,20.8,82.0,,Good,1878.5,High Risk
Bengaluru,2025-12-13 18:00:00+00:00,18,33.3,30.3,518.0,29.8,12.1,63.0,0.0,Good,1644.0,High Risk
Bengaluru,2025-12-13 18:00:00+00:00,18,33.3,30.3,518.0,29.8,12.1,63.0,0.0,Good,1644.0,High Risk
Bengaluru,2025-12-13 19:00:00+00:00,19,43.7,42.1,570.0,23.7,20.6,88.0,,Good,1922.8000000000002,High Risk
Bengaluru,2025-12-13 19:00:00+00:00,19,43.7,42.1,570.0,23.7,20.6,88.0,,Good,1922.8000000000002,High Risk
Bengaluru,2025-12-13 19:00:00+00:00,19,32.7,29.7,460.0,21.8,11.2,72.0,0.0,Good,1514.6,High Risk
Bengaluru,2025-12-13 19:00:00+00:00,19,32.7,29.7,460.0,21.8,11.2,72.0,0.0,Good,1514.6,High Risk
Bengaluru,2025-12-13 20:00:00+00:00,20,43.7,42.1,607.0,19.4,20.2,96.0,,Good,2002.0,High Risk
Bengaluru,2025-12-13 20:00:00+00:00,20,43.7,42.1,607.0,19.4,20.2,96.0,,Good,2002.0,High Risk
Bengaluru,2025-12-13 20:00:00+00:00,20,33.4,30.6,402.0,15.4,10.5,81.0,0.0,Good,1403.8,High Risk
Bengaluru,2025-12-13 20:00:00+00:00,20,33.4,30.6,402.0,15.4,10.5,81.0,0.0,Good,1403.8,High Risk
Bengaluru,2025-12-13 21:00:00+00:00,21,44.4,42.8,657.0,16.0,20.2,102.0,,Good,2112.0,High Risk
Bengaluru,2025-12-13 21:00:00+00:00,21,44.4,42.8,657.0,16.0,20.2,102.0,,Good,2112.0,High Risk
Bengaluru,2025-12-13 21:00:00+00:00,21,34.9,32.1,365.0,11.0,10.2,87.0,0.0,Good,1341.0,High Risk
Bengaluru,2025-12-13 21:00:00+00:00,21,34.9,32.1,365.0,11.0,10.2,87.0,0.0,Good,1341.0,High Risk
Bengaluru,2025-12-13 22:00:00+00:00,22,45.2,43.5,719.0,13.5,20.9,107.0,,Good,2249.7,High Risk
Bengaluru,2025-12-13 22:00:00+00:00,22,45.2,43.5,719.0,13.5,20.9,107.0,,Good,2249.7,High Risk
Bengaluru,2025-12-13 22:00:00+00:00,22,36.8,34.0,342.0,8.8,10.2,89.0,0.0,Good,1307.4,High Risk
Bengaluru,2025-12-13 22:00:00+00:00,22,36.8,34.0,342.0,8.8,10.2,89.0,0.0,Good,1307.4,High Risk
Bengaluru,2025-12-13 23:00:00+00:00,23,45.9,44.4,793.0,11.9,22.0,111.0,,Good,2414.3,High Risk
Bengaluru,2025-12-13 23:00:00+00:00,23,45.9,44.4,793.0,11.9,22.0,111.0,,Good,2414.3,High Risk
Bengaluru,2025-12-13 23:00:00+00:00,23,39.2,36.2,340.0,8.7,10.4,88.0,0.0,Good,1319.0,High Risk
Bengaluru,2025-12-13 23:00:00+00:00,23,39.2,36.2,340.0,8.7,10.4,88.0,0.0,Good,1319.0,High Risk
Bengaluru,2025-12-14 00:00:00+00:00,0,47.4,45.8,872.0,12.5,23.1,112.0,,Good,2593.6,High Risk
Bengaluru,2025-12-14 00:00:00+00:00,0,47.4,45.8,872.0,12.5,23.1,112.0,,Good,2593.6,High Risk
Bengaluru,2025-12-14 00:00:00+00:00,0,42.3,39.1,403.0,10.6,11.0,85.0,0.0,Good,1469.8,High Risk
Bengaluru,2025-12-14 00:00:00+00:00,0,42.3,39.1,403.0,10.6,11.0,85.0,0.0,Good,1469.8,High Risk
Bengaluru,2025-12-14 01:00:00+00:00,1,51.6,50.1,993.0,18.1,24.5,108.0,,,2885.7,High Risk
Bengaluru,2025-12-14 01:00:00+00:00,1,51.6,50.1,993.0,18.1,24.5,108.0,,,2885.7,High Risk
Bengaluru,2025-12-14 01:00:00+00:00,1,48.7,45.3,618.0,16.9,12.2,79.0,0.0,Good,1962.0,High Risk
Bengaluru,2025-12-14 01:00:00+00:00,1,48.7,45.3,618.0,16.9,12.2,79.0,0.0,Good,1962.0,High Risk
Bengaluru,2025-12-14 02:00:00+00:00,2,61.2,59.8,1119.0,26.0,26.0,101.0,,Moderate,3231.6,High Risk
Bengaluru,2025-12-14 02:00:00+00:00,2,61.2,59.8,1119.0,26.0,26.0,101.0,,Moderate,3231.6,High Risk
Bengaluru,2025-12-14 02:00:00+00:00,2,53.9,50.8,899.0,25.3,13.8,71.0,0.45,,2583.1,High Risk
Bengaluru,2025-12-14 02:00:00+00:00,2,53.9,50.8,899.0,25.3,13.8,71.0,0.45,,2583.1,High Risk
Bengaluru,2025-12-14 03:00:00+00:00,3,53.8,52.7,1133.0,29.1,26.0,102.0,,Moderate,3217.3,High Risk
Bengaluru,2025-12-14 03:00:00+00:00,3,53.8,52.7,1133.0,29.1,26.0,102.0,,Moderate,3217.3,High Risk
Bengaluru,2025-12-14 03:00:00+00:00,3,47.7,45.4,1031.0,29.1,14.5,71.0,2.05,Good,2819.5,High Risk
Bengaluru,2025-12-14 03:00:00+00:00,3,47.7,45.4,1031.0,29.1,14.5,71.0,2.05,Good,2819.5,High Risk
Bengaluru,2025-12-14 04:00:00+00:00,4,36.0,34.7,931.0,22.6,23.4,119.0,,Good,2684.5,High Risk
Bengaluru,2025-12-14 04:00:00+00:00,4,36.0,34.7,931.0,22.6,23.4,119.0,,Good,2684.5,High Risk
Bengaluru,2025-12-14 04:00:00+00:00,4,34.7,31.9,867.0,23.7,13.8,86.0,4.55,Good,2405.6,High Risk
Bengaluru,2025-12-14 04:00:00+00:00,4,34.7,31.9,867.0,23.7,13.8,86.0,4.55,Good,2405.6,High Risk
Bengaluru,2025-12-14 05:00:00+00:00,5,32.9,31.5,616.0,11.4,19.4,143.0,,Good,2040.4,High Risk
Bengaluru,2025-12-14 05:00:00+00:00,5,32.9,31.5,616.0,11.4,19.4,143.0,,Good,2040.4,High Risk
Bengaluru,2025-12-14 05:00:00+00:00,5,25.9,23.9,553.0,13.6,12.3,109.0,7.25,Good,1733.8,High Risk
Bengaluru,2025-12-14 05:00:00+00:00,5,25.9,23.9,553.0,13.6,12.3,109.0,7.25,Good,1733.8,High Risk
Bengaluru,2025-12-14 06:00:00+00:00,6,29.3,27.9,381.0,3.0,16.3,161.0,,Good,1549.6,High Risk
Bengaluru,2025-12-14 06:00:00+00:00,6,29.3,27.9,381.0,3.0,16.3,161.0,,Good,1549.6,High Risk
Bengaluru,2025-12-14 06:00:00+00:00,6,21.1,19.2,317.0,5.9,10.8,126.0,9.05,Good,1238.1,High Risk
Bengaluru,2025-12-14 06:00:00+00:00,6,21.1,19.2,317.0,5.9,10.8,126.0,9.05,Good,1238.1,High Risk
Bengaluru,2025-12-14 07:00:00+00:00,7,28.0,26.6,310.0,0.5,15.0,168.0,,Good,1403.0,High Risk
Bengaluru,2025-12-14 07:00:00+00:00,7,28.0,26.6,310.0,0.5,15.0,168.0,,Good,1403.0,High Risk
Bengaluru,2025-12-14 07:00:00+00:00,7,18.9,16.7,255.0,2.7,9.4,134.0,9.25,Good,1100.6,High Risk
Bengaluru,2025-12-14 07:00:00+00:00,7,18.9,16.7,255.0,2.7,9.4,134.0,9.25,Good,1100.6,High Risk
Bengaluru,2025-12-14 08:00:00+00:00,8,27.7,26.1,318.0,0.9,14.5,170.0,,Good,1421.2,High Risk
Bengaluru,2025-12-14 08:00:00+00:00,8,27.7,26.1,318.0,0.9,14.5,170.0,,Good,1421.2,High Risk
Bengaluru,2025-12-14 08:00:00+00:00,8,18.3,15.9,270.0,1.9,8.1,136.0,7.75,Good,1122.4,High Risk
Bengaluru,2025-12-14 08:00:00+00:00,8,18.3,15.9,270.0,1.9,8.1,136.0,7.75,Good,1122.4,High Risk
Bengaluru,2025-12-14 09:00:00+00:00,9,27.6,26.0,344.0,2.6,14.3,166.0,,Good,1466.4,High Risk
Bengaluru,2025-12-14 09:00:00+00:00,9,27.6,26.0,344.0,2.6,14.3,166.0,,Good,1466.4,High Risk
Bengaluru,2025-12-14 09:00:00+00:00,9,18.0,15.5,300.0,4.2,7.4,132.0,5.15,Good,1173.9,High Risk
Bengaluru,2025-12-14 09:00:00+00:00,9,18.0,15.5,300.0,4.2,7.4,132.0,5.15,Good,1173.9,High Risk
Bengaluru,2025-12-14 10:00:00+00:00,10,27.5,25.7,374.0,5.4,13.9,157.0,,Good,1507.2,High Risk
Bengaluru,2025-12-14 10:00:00+00:00,10,27.5,25.7,374.0,5.4,13.9,157.0,,Good,1507.2,High Risk
Bengaluru,2025-12-14 10:00:00+00:00,10,18.0,15.8,327.0,11.0,7.7,120.0,2.5,Good,1221.8,High Risk
Bengaluru,2025-12-14 10:00:00+00:00,10,18.0,15.8,327.0,11.0,7.7,120.0,2.5,Good,1221.8,High Risk
Bengaluru,2025-12-14 11:00:00+00:00,11,27.8,26.0,421.0,9.5,13.7,142.0,,Good,1574.2,High Risk
Bengaluru,2025-12-14 11:00:00+00:00,11,27.8,26.0,421.0,9.5,13.7,142.0,,Good,1574.2,High Risk
Bengaluru,2025-12-14 11:00:00+00:00,11,18.9,16.9,368.0,21.0,8.6,101.0,0.75,Good,1298.6,High Risk
Bengaluru,2025-12-14 11:00:00+00:00,11,18.9,16.9,368.0,21.0,8.6,101.0,0.75,Good,1298.6,High Risk
Bengaluru,2025-12-14 12:00:00+00:00,12,32.6,31.2,462.0,14.6,14.3,126.0,,Good,1671.4,High Risk
Bengaluru,2025-12-14 12:00:00+00:00,12,32.6,31.2,462.0,14.6,14.3,126.0,,Good,1671.4,High Risk
Bengaluru,2025-12-14 12:00:00+00:00,12,24.9,23.3,420.0,30.6,9.9,83.0,0.05,Good,1442.2,High Risk
Bengaluru,2025-12-14 12:00:00+00:00,12,24.9,23.3,420.0,30.6,9.9,83.0,0.05,Good,1442.2,High Risk
Bengaluru,2025-12-14 13:00:00+00:00,13,39.6,38.1,476.0,21.7,16.2,107.0,,Good,1733.9,High Risk
Bengaluru,2025-12-14 13:00:00+00:00,13,39.6,38.1,476.0,21.7,16.2,107.0,,Good,1733.9,High Risk
Bengaluru,2025-12-14 13:00:00+00:00,13,34.0,32.5,494.0,40.7,12.1,66.0,0.0,Good,1661.7,High Risk
Bengaluru,2025-12-14 13:00:00+00:00,13,34.0,32.5,494.0,40.7,12.1,66.0,0.0,Good,1661.7,High Risk
Bengaluru,2025-12-14 14:00:00+00:00,14,43.9,42.5,484.0,29.7,18.8,86.0,,Good,1764.2,High Risk
Bengaluru,2025-12-14 14:00:00+00:00,14,43.9,42.5,484.0,29.7,18.8,86.0,,Good,1764.2,High Risk
Bengaluru,2025-12-14 14:00:00+00:00,14,38.0,36.6,577.0,50.4,14.7,49.0,0.0,Good,1858.4,High Risk
Bengaluru,2025-12-14 14:00:00+00:00,14,38.0,36.6,577.0,50.4,14.7,49.0,0.0,Good,1858.4,High Risk
Bengaluru,2025-12-14 15:00:00+00:00,15,47.0,45.6,525.0,34.8,20.9,72.0,,Good,1857.8,High Risk
Bengaluru,2025-12-14 15:00:00+00:00,15,47.0,45.6,525.0,34.8,20.9,72.0,,Good,1857.8,High Risk
Bengaluru,2025-12-14 15:00:00+00:00,15,38.5,37.3,628.0,54.4,16.2,40.0,0.0,Good,1960.4,High Risk
Bengaluru,2025-12-14 15:00:00+00:00,15,38.5,37.3,628.0,54.4,16.2,40.0,0.0,Good,1960.4,High Risk
Bengaluru,2025-12-14 16:00:00+00:00,16,49.7,48.3,621.0,34.8,21.9,68.0,,Good,2063.4,High Risk
Bengaluru,2025-12-14 16:00:00+00:00,16,49.7,48.3,621.0,34.8,21.9,68.0,,Good,2063.4,High Risk
Bengaluru,2025-12-14 16:00:00+00:00,16,38.4,37.3,625.0,48.3,15.5,45.0,0.0,Good,1941.9,High Risk
Bengaluru,2025-12-14 16:00:00+00:00,16,38.4,37.3,625.0,48.3,15.5,45.0,0.0,Good,1941.9,High Risk
Bengaluru,2025-12-14 17:00:00+00:00,17,51.3,49.9,750.0,31.7,22.4,71.0,,Good,2332.8,High Risk
Bengaluru,2025-12-14 17:00:00+00:00,17,51.3,49.9,750.0,31.7,22.4,71.0,,Good,2332.8,High Risk
Bengaluru,2025-12-14 17:00:00+00:00,17,38.5,37.4,590.0,36.5,13.6,59.0,0.0,Good,1859.9,High Risk
Bengaluru,2025-12-14 17:00:00+00:00,17,38.5,37.4,590.0,36.5,13.6,59.0,0.0,Good,1859.9,High Risk
Bengaluru,2025-12-14 18:00:00+00:00,18,51.8,50.3,883.0,28.2,22.7,75.0,,,2601.5,High Risk
Bengaluru,2025-12-14 18:00:00+00:00,18,51.8,50.3,883.0,28.2,22.7,75.0,,,2601.5,High Risk
Bengaluru,2025-12-14 18:00:00+00:00,18,38.3,37.3,547.0,26.1,11.9,70.0,0.0,Good,1757.4,High Risk
Bengaluru,2025-12-14 18:00:00+00:00,18,38.3,37.3,547.0,26.1,11.9,70.0,0.0,Good,1757.4,High Risk
Bengaluru,2025-12-14 19:00:00+00:00,19,51.5,49.9,1053.0,24.5,22.8,80.0,,Good,2939.2,High Risk
Bengaluru,2025-12-14 19:00:00+00:00,19,51.5,49.9,1053.0,24.5,22.8,80.0,,Good,2939.2,High Risk
Bengaluru,2025-12-14 19:00:00+00:00,19,37.7,36.6,493.0,19.5,10.9,76.0,0.0,Good,1631.7,High Risk
Bengaluru,2025-12-14 19:00:00+00:00,19,37.7,36.6,493.0,19.5,10.9,76.0,0.0,Good,1631.7,High Risk
Bengaluru,2025-12-14 20:00:00+00:00,20,51.9,50.3,1227.0,20.4,22.7,87.0,,,3294.6,High Risk
Bengaluru,2025-12-14 20:00:00+00:00,20,51.9,50.3,1227.0,20.4,22.7,87.0,,,3294.6,High Risk
Bengaluru,2025-12-14 20:00:00+00:00,20,37.5,36.4,430.0,14.4,10.1,80.0,0.0,Good,1492.5,High Risk
Bengaluru,2025-12-14 20:00:00+00:00,20,37.5,36.4,430.0,14.4,10.1,80.0,0.0,Good,1492.5,High Risk
Bengaluru,2025-12-14 21:00:00+00:00,21,52.7,51.0,1278.0,17.1,23.0,93.0,,Moderate,3408.5,High Risk
Bengaluru,2025-12-14 21:00:00+00:00,21,52.7,51.0,1278.0,17.1,23.0,93.0,,Moderate,3408.5,High Risk
Bengaluru,2025-12-14 21:00:00+00:00,21,37.8,36.7,391.0,10.8,9.3,83.0,0.0,Good,1408.3,High Risk
Bengaluru,2025-12-14 21:00:00+00:00,21,37.8,36.7,391.0,10.8,9.3,83.0,0.0,Good,1408.3,High Risk
Bengaluru,2025-12-14 22:00:00+00:00,22,53.6,51.8,1069.0,14.8,23.9,98.0,,Moderate,3006.6,High Risk
Bengaluru,2025-12-14 22:00:00+00:00,22,53.6,51.8,1069.0,14.8,23.9,98.0,,Moderate,3006.6,High Risk
Bengaluru,2025-12-14 22:00:00+00:00,22,38.9,37.6,399.0,8.8,8.4,83.0,0.0,Good,1420.5,High Risk
Bengaluru,2025-12-14 22:00:00+00:00,22,38.9,37.6,399.0,8.8,8.4,83.0,0.0,Good,1420.5,High Risk
Bengaluru,2025-12-14 23:00:00+00:00,23,54.4,52.6,736.0,13.3,25.2,102.0,,Moderate,2358.2,High Risk
Bengaluru,2025-12-14 23:00:00+00:00,23,54.4,52.6,736.0,13.3,25.2,102.0,,Moderate,2358.2,High Risk
Bengaluru,2025-12-14 23:00:00+00:00,23,41.8,40.3,432.0,8.2,7.7,82.0,0.0,Good,1500.5,High Risk
Bengaluru,2025-12-14 23:00:00+00:00,23,41.8,40.3,432.0,8.2,7.7,82.0,0.0,Good,1500.5,High Risk
Bengaluru,2025-12-15 00:00:00+00:00,0,56.1,54.4,552.5,14.0,26.6,104.0,,Moderate,2019.7,High Risk
Bengaluru,2025-12-15 00:00:00+00:00,0,56.1,54.4,552.5,14.0,26.6,104.0,,Moderate,2019.7,High Risk
Bengaluru,2025-12-15 00:00:00+00:00,0,46.3,44.7,441.8,8.7,7.2,82.0,0.0,Good,1555.6,High Risk
Bengaluru,2025-12-15 00:00:00+00:00,0,46.3,44.7,441.8,8.7,7.2,82.0,0.0,Good,1555.6,High Risk
Bengaluru,2025-12-15 01:00:00+00:00,1,61.0,59.3,555.5,19.5,28.5,101.0,,Moderate,2085.5,High Risk
Bengaluru,2025-12-15 01:00:00+00:00,1,61.0,59.3,555.5,19.5,28.5,101.0,,Moderate,2085.5,High Risk
Bengaluru,2025-12-15 01:00:00+00:00,1,50.9,49.1,448.0,11.3,7.3,85.0,0.0,Good,1623.6,High Risk
Bengaluru,2025-12-15 01:00:00+00:00,1,50.9,49.1,448.0,11.3,7.3,85.0,0.0,Good,1623.6,High Risk
Bengaluru,2025-12-15 02:00:00+00:00,2,71.5,69.6,664.8,27.1,30.6,97.0,,Moderate,2413.8999999999996,High Risk
Bengaluru,2025-12-15 02:00:00+00:00,2,71.5,69.6,664.8,27.1,30.6,97.0,,Moderate,2413.8999999999996,High Risk
Bengaluru,2025-12-15 02:00:00+00:00,2,52.7,50.6,469.5,15.0,7.8,90.0,0.3,,1711.3,High Risk
Bengaluru,2025-12-15 02:00:00+00:00,2,52.7,50.6,469.5,15.0,7.8,90.0,0.3,,1711.3,High Risk
Bengaluru,2025-12-15 03:00:00+00:00,3,59.1,58.0,745.0,30.0,31.0,101.0,,Moderate,2504.3,High Risk
Bengaluru,2025-12-15 03:00:00+00:00,3,59.1,58.0,745.0,30.0,31.0,101.0,,Moderate,2504.3,High Risk
Bengaluru,2025-12-15 03:00:00+00:00,3,52.2,50.3,485.0,16.5,8.2,98.0,1.7,,1770.9,High Risk
Bengaluru,2025-12-15 03:00:00+00:00,3,52.2,50.3,485.0,16.5,8.2,98.0,1.7,,1770.9,High Risk
Bengaluru,2025-12-15 04:00:00+00:00,4,43.0,41.6,644.0,23.2,28.5,121.0,,Good,2194.8,High Risk
Bengaluru,2025-12-15 04:00:00+00:00,4,43.0,41.6,644.0,23.2,28.5,121.0,,Good,2194.8,High Risk
Bengaluru,2025-12-15 04:00:00+00:00,4,48.1,46.0,451.0,13.8,8.3,112.0,4.2,Good,1700.7,High Risk
Bengaluru,2025-12-15 04:00:00+00:00,4,48.1,46.0,451.0,13.8,8.3,112.0,4.2,Good,1700.7,High Risk
Bengaluru,2025-12-15 05:00:00+00:00,5,38.3,36.9,475.0,11.7,24.3,148.0,,Good,1837.4,High Risk
Bengaluru,2025-12-15 05:00:00+00:00,5,38.3,36.9,475.0,11.7,24.3,148.0,,Good,1837.4,High Risk
Bengaluru,2025-12-15 05:00:00+00:00,5,41.7,39.2,393.0,8.9,8.4,129.0,6.85,Good,1563.3000000000002,High Risk
Bengaluru,2025-12-15 05:00:00+00:00,5,41.7,39.2,393.0,8.9,8.4,129.0,6.85,Good,1563.3000000000002,High Risk
Bengaluru,2025-12-15 06:00:00+00:00,6,35.4,33.9,347.0,3.1,20.8,168.0,,Good,1569.3,High Risk
Bengaluru,2025-12-15 06:00:00+00:00,6,35.4,33.9,347.0,3.1,20.8,168.0,,Good,1569.3,High Risk
Bengaluru,2025-12-15 06:00:00+00:00,6,34.9,32.4,342.0,5.1,8.1,141.0,8.55,Good,1426.5,High Risk
Bengaluru,2025-12-15 06:00:00+00:00,6,34.9,32.4,342.0,5.1,8.1,141.0,8.55,Good,1426.5,High Risk
Bengaluru,2025-12-15 07:00:00+00:00,7,34.2,32.6,307.0,0.6,18.8,174.0,,Good,1479.2,High Risk
Bengaluru,2025-12-15 07:00:00+00:00,7,34.2,32.6,307.0,0.6,18.8,174.0,,Good,1479.2,High Risk
Bengaluru,2025-12-15 07:00:00+00:00,7,29.4,26.9,303.0,3.2,7.2,144.0,8.8,Good,1302.3,High Risk
Bengaluru,2025-12-15 07:00:00+00:00,7,29.4,26.9,303.0,3.2,7.2,144.0,8.8,Good,1302.3,High Risk
Bengaluru,2025-12-15 08:00:00+00:00,8,34.0,32.4,308.0,1.1,17.5,172.0,,Good,1470.4,High Risk
Bengaluru,2025-12-15 08:00:00+00:00,8,34.0,32.4,308.0,1.1,17.5,172.0,,Good,1470.4,High Risk
Bengaluru,2025-12-15 08:00:00+00:00,8,25.8,23.3,271.0,2.5,6.0,141.0,7.4,Good,1192.9,High Risk
Bengaluru,2025-12-15 08:00:00+00:00,8,25.8,23.3,271.0,2.5,6.0,141.0,7.4,Good,1192.9,High Risk
Bengaluru,2025-12-15 09:00:00+00:00,9,34.0,32.2,321.0,2.5,16.6,167.0,,Good,1482.4,High Risk
Bengaluru,2025-12-15 09:00:00+00:00,9,34.0,32.2,321.0,2.5,16.6,167.0,,Good,1482.4,High Risk
